Date,Total,Category,State
2019-11-17,101260430.69999999,Beverages,Massachusetts
2019-11-18,101158463.44285713,Beverages,Massachusetts
2019-11-19,101056496.18571427,Beverages,Massachusetts
2019-11-20,100954528.92857142,Beverages,Massachusetts
2019-11-21,100852561.67142856,Beverages,Massachusetts
2019-11-22,100750594.4142857,Beverages,Massachusetts
2019-11-23,100648627.15714285,Beverages,Massachusetts
2019-11-24,100546659.89999999,Beverages,Massachusetts
2019-11-25,100569602.79047619,Beverages,Massachusetts
2019-11-26,100592545.68095237,Beverages,Massachusetts
2019-11-27,100615488.57142857,Beverages,Massachusetts
2019-11-28,100638431.46190475,Beverages,Massachusetts
2019-11-29,100661374.35238095,Beverages,Massachusetts
2019-11-30,100684317.24285713,Beverages,Massachusetts
2019-12-01,100707260.13333333,Beverages,Massachusetts
2019-12-02,100730203.02380952,Beverages,Massachusetts
2019-12-03,100753145.9142857,Beverages,Massachusetts
2019-12-04,100776088.8047619,Beverages,Massachusetts
2019-12-05,100799031.69523808,Beverages,Massachusetts
2019-12-06,100821974.58571428,Beverages,Massachusetts
2019-12-07,100844917.47619046,Beverages,Massachusetts
2019-12-08,100867860.36666666,Beverages,Massachusetts
2019-12-09,100890803.25714286,Beverages,Massachusetts
2019-12-10,100913746.14761904,Beverages,Massachusetts
2019-12-11,100936689.03809524,Beverages,Massachusetts
2019-12-12,100959631.92857142,Beverages,Massachusetts
2019-12-13,100982574.81904761,Beverages,Massachusetts
2019-12-14,101005517.7095238,Beverages,Massachusetts
2019-12-15,101028460.6,Beverages,Massachusetts
2019-12-16,101810406.67142856,Beverages,Massachusetts
2019-12-17,102592352.74285714,Beverages,Massachusetts
2019-12-18,103374298.81428571,Beverages,Massachusetts
2019-12-19,104156244.88571428,Beverages,Massachusetts
2019-12-20,104938190.95714284,Beverages,Massachusetts
2019-12-21,105720137.02857143,Beverages,Massachusetts
2019-12-22,106502083.1,Beverages,Massachusetts
2019-12-23,105642792.97142857,Beverages,Massachusetts
2019-12-24,104783502.84285714,Beverages,Massachusetts
2019-12-25,103924212.71428572,Beverages,Massachusetts
2019-12-26,103064922.58571428,Beverages,Massachusetts
2019-12-27,102205632.45714286,Beverages,Massachusetts
2019-12-28,101346342.32857142,Beverages,Massachusetts
2019-12-29,100487052.2,Beverages,Massachusetts
2019-12-30,100404116.34,Beverages,Massachusetts
2019-12-31,100321180.48,Beverages,Massachusetts
2020-01-01,100238244.62,Beverages,Massachusetts
2020-01-02,100155308.76,Beverages,Massachusetts
2020-01-03,100072372.9,Beverages,Massachusetts
2020-01-04,100243057.075,Beverages,Massachusetts
2020-01-05,100413741.25,Beverages,Massachusetts
2020-01-06,100584425.425,Beverages,Massachusetts
2020-01-07,100755109.6,Beverages,Massachusetts
2020-01-08,100925793.775,Beverages,Massachusetts
2020-01-09,101096477.95,Beverages,Massachusetts
2020-01-10,101267162.125,Beverages,Massachusetts
2020-01-11,101437846.3,Beverages,Massachusetts
2020-01-12,101655233.475,Beverages,Massachusetts
2020-01-13,101872620.64999999,Beverages,Massachusetts
2020-01-14,102090007.82499999,Beverages,Massachusetts
2020-01-15,102307395.0,Beverages,Massachusetts
2020-01-16,102524782.175,Beverages,Massachusetts
2020-01-17,102742169.35,Beverages,Massachusetts
2020-01-18,102959556.52499999,Beverages,Massachusetts
2020-01-19,103176943.69999999,Beverages,Massachusetts
2020-01-20,101807714.05714285,Beverages,Massachusetts
2020-01-21,100438484.4142857,Beverages,Massachusetts
2020-01-22,99069254.77142857,Beverages,Massachusetts
2020-01-23,97700025.12857142,Beverages,Massachusetts
2020-01-24,96330795.48571429,Beverages,Massachusetts
2020-01-25,94961565.84285715,Beverages,Massachusetts
2020-01-26,93592336.2,Beverages,Massachusetts
2020-01-27,94263018.92857143,Beverages,Massachusetts
2020-01-28,94933701.65714286,Beverages,Massachusetts
2020-01-29,95604384.38571429,Beverages,Massachusetts
2020-01-30,96275067.11428571,Beverages,Massachusetts
2020-01-31,96945749.84285714,Beverages,Massachusetts
2020-02-01,97616432.57142857,Beverages,Massachusetts
2020-02-02,98287115.3,Beverages,Massachusetts
2020-02-03,103002205.8,Beverages,Massachusetts
2020-02-04,107717296.3,Beverages,Massachusetts
2020-02-05,112432386.8,Beverages,Massachusetts
2020-02-06,117147477.3,Beverages,Massachusetts
2020-02-07,121862567.8,Beverages,Massachusetts
2020-02-08,126577658.3,Beverages,Massachusetts
2020-02-09,122668749.375,Beverages,Massachusetts
2020-02-10,118759840.45,Beverages,Massachusetts
2020-02-11,114850931.525,Beverages,Massachusetts
2020-02-12,110942022.6,Beverages,Massachusetts
2020-02-13,107033113.67500001,Beverages,Massachusetts
2020-02-14,103124204.75,Beverages,Massachusetts
2020-02-15,99215295.825,Beverages,Massachusetts
2020-02-16,95306386.9,Beverages,Massachusetts
2020-02-17,95405611.64285715,Beverages,Massachusetts
2020-02-18,95504836.38571429,Beverages,Massachusetts
2020-02-19,95604061.12857144,Beverages,Massachusetts
2020-02-20,95703285.87142856,Beverages,Massachusetts
2020-02-21,95802510.61428571,Beverages,Massachusetts
2020-02-22,95901735.35714285,Beverages,Massachusetts
2020-02-23,96000960.1,Beverages,Massachusetts
2020-02-24,96736439.26363637,Beverages,Massachusetts
2020-02-25,97471918.42727272,Beverages,Massachusetts
2020-02-26,98207397.5909091,Beverages,Massachusetts
2020-02-27,98942876.75454545,Beverages,Massachusetts
2020-02-28,99678355.91818182,Beverages,Massachusetts
2020-02-29,100413835.08181818,Beverages,Massachusetts
2020-03-01,101149314.24545455,Beverages,Massachusetts
2020-03-02,101884793.4090909,Beverages,Massachusetts
2020-03-03,102620272.57272728,Beverages,Massachusetts
2020-03-04,103355751.73636365,Beverages,Massachusetts
2020-03-05,104091230.9,Beverages,Massachusetts
2020-03-06,105911827.05000001,Beverages,Massachusetts
2020-03-07,107732423.2,Beverages,Massachusetts
2020-03-08,109553019.35000001,Beverages,Massachusetts
2020-03-09,111373615.5,Beverages,Massachusetts
2020-03-10,113194211.65,Beverages,Massachusetts
2020-03-11,115014807.80000001,Beverages,Massachusetts
2020-03-12,116835403.95,Beverages,Massachusetts
2020-03-13,118656000.10000001,Beverages,Massachusetts
2020-03-14,120476596.25,Beverages,Massachusetts
2020-03-15,122297192.4,Beverages,Massachusetts
2020-03-16,121809982.07142858,Beverages,Massachusetts
2020-03-17,121322771.74285714,Beverages,Massachusetts
2020-03-18,120835561.41428572,Beverages,Massachusetts
2020-03-19,120348351.0857143,Beverages,Massachusetts
2020-03-20,119861140.75714287,Beverages,Massachusetts
2020-03-21,119373930.42857143,Beverages,Massachusetts
2020-03-22,118886720.10000001,Beverages,Massachusetts
2020-03-23,116280133.44285715,Beverages,Massachusetts
2020-03-24,113673546.7857143,Beverages,Massachusetts
2020-03-25,111066960.12857144,Beverages,Massachusetts
2020-03-26,108460373.47142857,Beverages,Massachusetts
2020-03-27,105853786.81428571,Beverages,Massachusetts
2020-03-28,103247200.15714286,Beverages,Massachusetts
2020-03-29,100640613.5,Beverages,Massachusetts
2020-03-30,101336575.44166666,Beverages,Massachusetts
2020-03-31,102032537.38333333,Beverages,Massachusetts
2020-04-01,102728499.325,Beverages,Massachusetts
2020-04-02,103424461.26666667,Beverages,Massachusetts
2020-04-03,104120423.20833333,Beverages,Massachusetts
2020-04-04,104816385.15,Beverages,Massachusetts
2020-04-05,105512347.09166667,Beverages,Massachusetts
2020-04-06,106208309.03333333,Beverages,Massachusetts
2020-04-07,106904270.975,Beverages,Massachusetts
2020-04-08,107600232.91666666,Beverages,Massachusetts
2020-04-09,108296194.85833333,Beverages,Massachusetts
2020-04-10,108992156.8,Beverages,Massachusetts
2020-04-11,108199335.55555555,Beverages,Massachusetts
2020-04-12,107406514.31111111,Beverages,Massachusetts
2020-04-13,106613693.06666666,Beverages,Massachusetts
2020-04-14,105820871.82222222,Beverages,Massachusetts
2020-04-15,105028050.57777777,Beverages,Massachusetts
2020-04-16,104235229.33333333,Beverages,Massachusetts
2020-04-17,103442408.08888888,Beverages,Massachusetts
2020-04-18,102649586.84444444,Beverages,Massachusetts
2020-04-19,101856765.6,Beverages,Massachusetts
2020-04-20,101247039.47142857,Beverages,Massachusetts
2020-04-21,100637313.34285714,Beverages,Massachusetts
2020-04-22,100027587.21428572,Beverages,Massachusetts
2020-04-23,99417861.08571428,Beverages,Massachusetts
2020-04-24,98808134.95714286,Beverages,Massachusetts
2020-04-25,98198408.82857142,Beverages,Massachusetts
2020-04-26,97588682.7,Beverages,Massachusetts
2020-04-27,97687037.34,Beverages,Massachusetts
2020-04-28,97785391.98,Beverages,Massachusetts
2020-04-29,97883746.62,Beverages,Massachusetts
2020-04-30,97982101.26,Beverages,Massachusetts
2020-05-01,98080455.9,Beverages,Massachusetts
2020-05-02,100047263.5,Beverages,Massachusetts
2020-05-03,102014071.10000001,Beverages,Massachusetts
2020-05-04,103980878.7,Beverages,Massachusetts
2020-05-05,111394463.2,Beverages,Massachusetts
2020-05-06,118808047.7,Beverages,Massachusetts
2020-05-07,126221632.2,Beverages,Massachusetts
2020-05-08,124375868.78,Beverages,Massachusetts
2020-05-09,122530105.36,Beverages,Massachusetts
2020-05-10,120684341.94,Beverages,Massachusetts
2020-05-11,118838578.52,Beverages,Massachusetts
2020-05-12,116992815.1,Beverages,Massachusetts
2020-05-13,115147051.68,Beverages,Massachusetts
2020-05-14,113301288.26,Beverages,Massachusetts
2020-05-15,111455524.84,Beverages,Massachusetts
2020-05-16,109609761.42,Beverages,Massachusetts
2020-05-17,107763998.0,Beverages,Massachusetts
2020-05-18,108802154.47142857,Beverages,Massachusetts
2020-05-19,109840310.94285715,Beverages,Massachusetts
2020-05-20,110878467.41428572,Beverages,Massachusetts
2020-05-21,111916623.88571428,Beverages,Massachusetts
2020-05-22,112954780.35714285,Beverages,Massachusetts
2020-05-23,113992936.82857142,Beverages,Massachusetts
2020-05-24,115031093.3,Beverages,Massachusetts
2020-05-25,114938464.47142857,Beverages,Massachusetts
2020-05-26,114845835.64285713,Beverages,Massachusetts
2020-05-27,114753206.81428571,Beverages,Massachusetts
2020-05-28,114660577.98571429,Beverages,Massachusetts
2020-05-29,114567949.15714286,Beverages,Massachusetts
2020-05-30,114475320.32857142,Beverages,Massachusetts
2020-05-31,114382691.5,Beverages,Massachusetts
2020-06-01,114517525.28888889,Beverages,Massachusetts
2020-06-02,114652359.07777777,Beverages,Massachusetts
2020-06-03,114787192.86666666,Beverages,Massachusetts
2020-06-04,114922026.65555555,Beverages,Massachusetts
2020-06-05,115056860.44444445,Beverages,Massachusetts
2020-06-06,115191694.23333333,Beverages,Massachusetts
2020-06-07,115326528.02222222,Beverages,Massachusetts
2020-06-08,115461361.81111111,Beverages,Massachusetts
2020-06-09,115596195.6,Beverages,Massachusetts
2020-06-10,110410853.63333333,Beverages,Massachusetts
2020-06-11,105225511.66666666,Beverages,Massachusetts
2020-06-12,100040169.69999999,Beverages,Massachusetts
2020-06-13,108999592.5,Beverages,Massachusetts
2020-06-14,117959015.3,Beverages,Massachusetts
2020-06-15,117907822.7,Beverages,Massachusetts
2020-06-16,117856630.1,Beverages,Massachusetts
2020-06-17,117805437.5,Beverages,Massachusetts
2020-06-18,117754244.89999999,Beverages,Massachusetts
2020-06-19,117703052.3,Beverages,Massachusetts
2020-06-20,117651859.69999999,Beverages,Massachusetts
2020-06-21,117600667.1,Beverages,Massachusetts
2020-06-22,118054576.8,Beverages,Massachusetts
2020-06-23,118508486.5,Beverages,Massachusetts
2020-06-24,118962396.2,Beverages,Massachusetts
2020-06-25,119416305.89999999,Beverages,Massachusetts
2020-06-26,119870215.6,Beverages,Massachusetts
2020-06-27,120324125.3,Beverages,Massachusetts
2020-06-28,120778035.0,Beverages,Massachusetts
2020-06-29,120326309.825,Beverages,Massachusetts
2020-06-30,119874584.65,Beverages,Massachusetts
2020-07-01,119422859.475,Beverages,Massachusetts
2020-07-02,118971134.3,Beverages,Massachusetts
2020-07-03,118519409.125,Beverages,Massachusetts
2020-07-04,118067683.94999999,Beverages,Massachusetts
2020-07-05,117615958.77499999,Beverages,Massachusetts
2020-07-06,117164233.6,Beverages,Massachusetts
2020-07-07,117502613.4153846,Beverages,Massachusetts
2020-07-08,117840993.23076923,Beverages,Massachusetts
2020-07-09,118179373.04615384,Beverages,Massachusetts
2020-07-10,118517752.86153845,Beverages,Massachusetts
2020-07-11,118856132.67692308,Beverages,Massachusetts
2020-07-12,119194512.4923077,Beverages,Massachusetts
2020-07-13,119532892.3076923,Beverages,Massachusetts
2020-07-14,119871272.12307692,Beverages,Massachusetts
2020-07-15,120209651.93846154,Beverages,Massachusetts
2020-07-16,120548031.75384615,Beverages,Massachusetts
2020-07-17,120886411.56923077,Beverages,Massachusetts
2020-07-18,121224791.38461539,Beverages,Massachusetts
2020-07-19,121563171.2,Beverages,Massachusetts
2020-07-20,121489811.17142858,Beverages,Massachusetts
2020-07-21,121416451.14285715,Beverages,Massachusetts
2020-07-22,121343091.11428572,Beverages,Massachusetts
2020-07-23,121269731.08571428,Beverages,Massachusetts
2020-07-24,121196371.05714285,Beverages,Massachusetts
2020-07-25,121123011.02857143,Beverages,Massachusetts
2020-07-26,121049651.0,Beverages,Massachusetts
2020-07-27,119302125.975,Beverages,Massachusetts
2020-07-28,117554600.95,Beverages,Massachusetts
2020-07-29,115807075.925,Beverages,Massachusetts
2020-07-30,114059550.9,Beverages,Massachusetts
2020-07-31,112312025.875,Beverages,Massachusetts
2020-08-01,110564500.85,Beverages,Massachusetts
2020-08-02,108816975.825,Beverages,Massachusetts
2020-08-03,107069450.8,Beverages,Massachusetts
2020-08-04,107006522.1375,Beverages,Massachusetts
2020-08-05,106943593.475,Beverages,Massachusetts
2020-08-06,106880664.8125,Beverages,Massachusetts
2020-08-07,106817736.15,Beverages,Massachusetts
2020-08-08,106754807.4875,Beverages,Massachusetts
2020-08-09,106691878.825,Beverages,Massachusetts
2020-08-10,106628950.1625,Beverages,Massachusetts
2020-08-11,106566021.5,Beverages,Massachusetts
2020-08-12,109568282.46,Beverages,Massachusetts
2020-08-13,112570543.42,Beverages,Massachusetts
2020-08-14,115572804.38,Beverages,Massachusetts
2020-08-15,118575065.34,Beverages,Massachusetts
2020-08-16,121577326.3,Beverages,Massachusetts
2020-08-17,120790442.52857143,Beverages,Massachusetts
2020-08-18,120003558.75714286,Beverages,Massachusetts
2020-08-19,119216674.98571429,Beverages,Massachusetts
2020-08-20,118429791.21428572,Beverages,Massachusetts
2020-08-21,117642907.44285715,Beverages,Massachusetts
2020-08-22,116856023.67142858,Beverages,Massachusetts
2020-08-23,116069139.9,Beverages,Massachusetts
2020-08-24,115864998.71428572,Beverages,Massachusetts
2020-08-25,115660857.52857144,Beverages,Massachusetts
2020-08-26,115456716.34285715,Beverages,Massachusetts
2020-08-27,115252575.15714286,Beverages,Massachusetts
2020-08-28,115048433.97142857,Beverages,Massachusetts
2020-08-29,114844292.7857143,Beverages,Massachusetts
2020-08-30,114640151.60000001,Beverages,Massachusetts
2020-08-31,109132120.10000001,Beverages,Massachusetts
2020-09-01,103624088.60000001,Beverages,Massachusetts
2020-09-02,98116057.10000001,Beverages,Massachusetts
2020-09-03,102447922.48333333,Beverages,Massachusetts
2020-09-04,106779787.86666667,Beverages,Massachusetts
2020-09-05,111111653.25,Beverages,Massachusetts
2020-09-06,115443518.63333333,Beverages,Massachusetts
2020-09-07,119775384.01666665,Beverages,Massachusetts
2020-09-08,124107249.39999999,Beverages,Massachusetts
2020-09-09,121619547.41999999,Beverages,Massachusetts
2020-09-10,119131845.44,Beverages,Massachusetts
2020-09-11,116644143.46,Beverages,Massachusetts
2020-09-12,114156441.48,Beverages,Massachusetts
2020-09-13,111668739.5,Beverages,Massachusetts
2020-09-14,111301641.37142858,Beverages,Massachusetts
2020-09-15,110934543.24285714,Beverages,Massachusetts
2020-09-16,110567445.11428572,Beverages,Massachusetts
2020-09-17,110200346.98571429,Beverages,Massachusetts
2020-09-18,109833248.85714287,Beverages,Massachusetts
2020-09-19,109466150.72857143,Beverages,Massachusetts
2020-09-20,109099052.60000001,Beverages,Massachusetts
2020-09-21,109110853.54285716,Beverages,Massachusetts
2020-09-22,109122654.48571429,Beverages,Massachusetts
2020-09-23,109134455.42857143,Beverages,Massachusetts
2020-09-24,109146256.37142856,Beverages,Massachusetts
2020-09-25,109158057.31428571,Beverages,Massachusetts
2020-09-26,109169858.25714284,Beverages,Massachusetts
2020-09-27,109181659.19999999,Beverages,Massachusetts
2020-09-28,109272247.79999998,Beverages,Massachusetts
2020-09-29,109362836.39999999,Beverages,Massachusetts
2020-09-30,109453425.0,Beverages,Massachusetts
